"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"3730","308880","Parus","major","","Great Tit","José Carlos Sires","Spain","la lantejuela, sevilla, andalucía","37.3629","-5.2286","male, song","//www.xeno-canto.org/308880/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/308880","D","?","2016-03-17"
"3731","308771","Parus","major","","Great Tit","johannes buhl","Germany","Augsburg, Haunstetten-Ost, awo-heim","48.2981","10.9178","alarm call","//www.xeno-canto.org/308771/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/308771","D","10:30","2016-03-22"
"3732","308768","Parus","major","","Great Tit","johannes buhl","Germany","Augsburg, Haunstetten-Ost, awo-heim","48.2981","10.9178","song","//www.xeno-canto.org/308768/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/308768","D","08:30","2016-03-22"
"3733","308361","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/308361/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/308361","D","08:44","2016-01-25"
"3734","308244","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5687","call","//www.xeno-canto.org/308244/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/308244","D","08:10","2016-01-21"
"3735","307096","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5719","call","//www.xeno-canto.org/307096/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/307096","D","08:24","2016-01-11"
"3736","306798","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call, song","//www.xeno-canto.org/306798/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/306798","D","09:30","2016-02-13"
"3737","306780","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/306780/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/306780","D","14:00","2016-02-12"
"3738","306779","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/306779/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/306779","D","13:00","2016-02-12"
"3739","306461","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/306461/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/306461","D","09:30","2016-02-12"
"3740","305735","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","song","//www.xeno-canto.org/305735/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305735","D","09:00","2016-02-11"
"3741","305731","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305731/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305731","D","09:00","2016-02-11"
"3742","305715","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305715/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305715","D","12:00","2016-02-10"
"3743","305610","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305610/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305610","D","09:00","2016-02-10"
"3744","305609","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305609/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305609","D","08:00","2016-02-10"
"3745","305588","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305588/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305588","D","15:00","2016-02-09"
"3746","305548","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305548/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305548","D","12:00","2016-02-09"
"3747","305542","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call, song","//www.xeno-canto.org/305542/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305542","D","11:30","2016-02-09"
"3748","305541","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","alarm call","//www.xeno-canto.org/305541/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305541","D","11:30","2016-02-09"
"3749","305540","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","call","//www.xeno-canto.org/305540/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305540","D","11:30","2016-02-09"
"3750","305534","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","song","//www.xeno-canto.org/305534/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305534","D","11:00","2016-02-09"
"3751","305532","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(katta 1)","48.3062","10.9337","song","//www.xeno-canto.org/305532/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/305532","D","10:30","2016-02-09"
"3752","305287","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","song","//www.xeno-canto.org/305287/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/305287","D","07:15","2016-02-28"
"3753","305284","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","song","//www.xeno-canto.org/305284/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/305284","D","07:05","2016-02-28"
"3754","304766","Parus","major","","Great Tit","Adam Gruszczyński","Poland","Wrocław, Wrocław County, Województwo dolnośląskie","51.0905","17.1436","call","//www.xeno-canto.org/304766/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/304766","D","09:18","2016-02-25"
"3755","303367","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5687","call","//www.xeno-canto.org/303367/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/303367","D","07:13","2011-03-09"
"3756","302110","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(negra I)","48.3062","10.9337","song","//www.xeno-canto.org/302110/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/302110","D","08:00","2016-01-20"
"3757","302070","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(negra I)","48.3062","10.9337","call","//www.xeno-canto.org/302070/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/302070","D","13:00","2016-01-18"
"3758","302032","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria(negra I)","48.3062","10.9337","call","//www.xeno-canto.org/302032/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/302032","D","08:00","2016-01-16"
"3759","300144","Parus","major","","Great Tit","Szymon Pławecki","Poland","Gmina Pszczyna (near  Pszczyna), pszczyński, śląskie","49.9757","18.9211","call","//www.xeno-canto.org/300144/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/300144","D","08:30","2016-01-14"
"3760","298904","Parus","major","","Great Tit","brickegickel","Germany","Wetteraukreis (near  Nidda), Darmstadt, Hessen","50.4233","8.9065","song","//www.xeno-canto.org/298904/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/298904","D","11:00","2016-01-10"
"3761","298196","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5673","call","//www.xeno-canto.org/298196/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/298196","D","08:39","2013-12-02"
"3762","297830","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/297830/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/297830","D","08:10","2015-11-30"
"3763","297829","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/297829/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/297829","D","08:09","2015-11-30"
"3764","297809","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5723","call","//www.xeno-canto.org/297809/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/297809","D","07:38","2015-11-17"
"3765","292316","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Weaverthorpe), North Yorkshire, England","54.1285","-0.5473","call, song","//www.xeno-canto.org/292316/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/292316","D","08:30","2015-08-22"
"3766","292315","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Weaverthorpe), North Yorkshire, England","54.1285","-0.5473","call, song","//www.xeno-canto.org/292315/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/292315","D","08:29","2015-08-22"
"3767","288313","Parus","major","","Great Tit","johannes buhl","Germany","Augsburg, Siebentischwald, (Maglaue)","48.3064","10.9328","call","//www.xeno-canto.org/288313/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/288313","D","08:00","2015-10-27"
"3768","288305","Parus","major","","Great Tit","johannes buhl","Germany","Augsburg, Siebentischwald, (Maglaue)","48.3064","10.9328","call","//www.xeno-canto.org/288305/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/288305","D","07:30","2015-10-24"
"3769","288295","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5703","call","//www.xeno-canto.org/288295/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/288295","D","08:28","2012-01-01"
"3770","288294","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5703","call","//www.xeno-canto.org/288294/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/288294","D","08:26","2012-01-01"
"3771","288293","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5703","call","//www.xeno-canto.org/288293/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/288293","D","08:24","2012-01-01"
"3772","288292","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5703","call","//www.xeno-canto.org/288292/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/288292","D","08:24","2012-01-01"
"3773","283434","Parus","major","","Great Tit","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía","37.2775","-4.8975","call","//www.xeno-canto.org/283434/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/283434","D","?","2015-07-16"
"3774","282772","Parus","major","","Great Tit","johannes buhl","Germany","Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","alarm call","//www.xeno-canto.org/282772/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/282772","D","10:30","2015-09-15"
"3775","279578","Parus","major","","Great Tit","Matt Krmrc","France","Mordelles, Ille-et-Vilaine, Bretagne","48.0685","-1.8436","song","//www.xeno-canto.org/279578/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/279578","D","13:30","2015-09-16"
"3776","279524","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3062","10.9337","alarm call","//www.xeno-canto.org/279524/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/279524","D","07:00","2015-09-02"
"3777","279516","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3062","10.9337","call","//www.xeno-canto.org/279516/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/279516","D","07:30","2015-09-01"
"3778","279515","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3062","10.9337","call","//www.xeno-canto.org/279515/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/279515","D","07:30","2015-09-01"
"3779","279127","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1245","-0.5457","call","//www.xeno-canto.org/279127/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/279127","D","07:15","2015-07-03"
"3780","279126","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1245","-0.5457","call","//www.xeno-canto.org/279126/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/279126","D","07:19","2015-07-03"
"3781","265897","Parus","major","","Great Tit","José Carlos Sires","Spain","parque del alamillo, sevilla, andalucía","37.4176","-5.9972","male, song","//www.xeno-canto.org/265897/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/265897","D","?","2015-04-29"
"3782","263708","Parus","major","","Great Tit","Craig Brookes","Sweden","Kvismaren Fagelstation","59.1856","15.3974","call, juvenile","//www.xeno-canto.org/263708/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/263708","D","13:00","2015-07-25"
"3783","256963","Parus","major","","Great Tit","José Carlos Sires","Spain","sevilla, andalucía","37.3811","-5.947","call","//www.xeno-canto.org/256963/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256963","D","?","2015-03-04"
"3784","256361","Parus","major","","Great Tit","johannes buhl","Germany"," Stadtwald Augsburg, WEST OF LANGES GERÄUMT","48.3024","10.9246","call","//www.xeno-canto.org/256361/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256361","D","11:00","2015-06-06"
"3785","256355","Parus","major","","Great Tit","johannes buhl","Germany"," Stadtwald Augsburg, WEST OF LANGES GERÄUMT","48.3024","10.9246","call","//www.xeno-canto.org/256355/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256355","D","20:00","2015-06-05"
"3786","256351","Parus","major","","Great Tit","johannes buhl","Germany"," Stadtwald Augsburg, WEST OF LANGES GERÄUMT","48.3024","10.9246","call","//www.xeno-canto.org/256351/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256351","D","16:30","2015-06-05"
"3787","256347","Parus","major","","Great Tit","johannes buhl","Germany"," Stadtwald Augsburg, WEST OF LANGES GERÄUMT","48.3024","10.9246","call","//www.xeno-canto.org/256347/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256347","D","07:00","2015-06-05"
"3788","256346","Parus","major","","Great Tit","johannes buhl","Germany"," Stadtwald Augsburg, WEST OF LANGES GERÄUMT","48.3024","10.9246","begging call, juvenile","//www.xeno-canto.org/256346/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/256346","D","07:00","2015-06-05"
"3789","252451","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","call","//www.xeno-canto.org/252451/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/252451","D","06:21","2015-04-23"
"3790","251970","Parus","major","","Great Tit","José Carlos Sires","Spain","refugio de la serpiente, estepa, Sevilla, Andalucía","37.2775","-4.8975","alarm call","//www.xeno-canto.org/251970/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/251970","D","?","2015-02-23"
"3791","247970","Parus","major","","Great Tit","José Carlos Sires","Spain","el ronquillo, sevilla, andalucía","37.7266","-6.1779","call","//www.xeno-canto.org/247970/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/247970","D","?","2015-02-16"
"3792","247968","Parus","major","","Great Tit","José Carlos Sires","Spain","universidad pablo olavide, sevilla, andalucía","37.3576","-5.9336","call","//www.xeno-canto.org/247968/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/247968","D","?","2015-02-16"
"3793","246245","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/246245/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/246245","D","?","2015-02-01"
"3794","241006","Parus","major","","Great Tit","johannes buhl","Germany","Neuburg-Schrobenhausen (near  Neuburg), Oberbayern, Bayern","48.7197","11.2215","song","//www.xeno-canto.org/241006/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/241006","D","12:00","2015-03-27"
"3795","241005","Parus","major","","Great Tit","johannes buhl","Germany","Neuburg-Schrobenhausen (near  Neuburg), Oberbayern, Bayern","48.7197","11.2215","song","//www.xeno-canto.org/241005/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/241005","D","12:00","2015-03-27"
"3796","241004","Parus","major","","Great Tit","johannes buhl","Germany","Neuburg-Schrobenhausen (near  Neuburg), Oberbayern, Bayern","48.7197","11.2215","call, song","//www.xeno-canto.org/241004/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/241004","D","12:00","2015-03-27"
"3797","241003","Parus","major","","Great Tit","johannes buhl","Germany","Neuburg-Schrobenhausen (near  Neuburg), Oberbayern, Bayern","48.7197","11.2215","call, song","//www.xeno-canto.org/241003/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/241003","D","12:00","2015-03-27"
"3798","241002","Parus","major","","Great Tit","johannes buhl","Germany","Neuburg-Schrobenhausen (near  Neuburg), Oberbayern, Bayern","48.7197","11.2215","call","//www.xeno-canto.org/241002/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/241002","D","12:00","2015-03-27"
"3799","240765","Parus","major","","Great Tit","José Carlos Sires","Spain","benacazón, sevilla, andalucía","37.3544","-6.1961","song","//www.xeno-canto.org/240765/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/240765","D","?","2015-01-20"
"3800","239521","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Weaverthorpe), North Yorkshire, England","54.1302","-0.5487","call","//www.xeno-canto.org/239521/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/239521","D","08:53","2015-03-15"
"3801","236350","Parus","major","","Great Tit","Arkadiusz Fröhlich","Poland","Zakrzówek, Kraków, małopolskie","50.0391","19.913","male, song","//www.xeno-canto.org/236350/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/236350","D","10:00","2015-04-16"
"3802","217600","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1245","-0.5684","call","//www.xeno-canto.org/217600/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/217600","D","08:48","2014-05-26"
"3803","214918","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3062","10.9337","song","//www.xeno-canto.org/214918/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/214918","D","08:00","2015-02-20"
"3804","213945","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5719","call","//www.xeno-canto.org/213945/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213945","D","08:48","2015-02-15"
"3805","213942","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5719","call","//www.xeno-canto.org/213942/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213942","D","08:43","2015-02-15"
"3806","213940","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1247","-0.5719","call","//www.xeno-canto.org/213940/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213940","D","08:41","2015-02-15"
"3807","213861","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5705","call","//www.xeno-canto.org/213861/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213861","D","08:43","2015-02-13"
"3808","213762","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5701","call","//www.xeno-canto.org/213762/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213762","D","08:11","2015-02-14"
"3809","213761","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5701","call","//www.xeno-canto.org/213761/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213761","D","08:08","2015-02-14"
"3810","213759","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England","54.1246","-0.5699","call","//www.xeno-canto.org/213759/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213759","D","08:00","2015-02-14"
"3811","213266","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.1226","-0.5429","song","//www.xeno-canto.org/213266/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213266","D","08:58","2015-02-10"
"3812","213083","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","male, song","//www.xeno-canto.org/213083/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/213083","D","07:32","2015-02-07"
"3813","212809","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212809/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212809","D","07:43","2015-02-02"
"3814","212807","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212807/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212807","D","08:31","2015-01-30"
"3815","212806","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212806/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212806","D","08:06","2015-01-30"
"3816","212102","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212102/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212102","D","08:14","2015-01-24"
"3817","212101","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212101/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212101","D","08:13","2015-01-24"
"3818","212017","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212017/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212017","D","08:50","2015-01-17"
"3819","212016","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/212016/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/212016","D","08:38","2015-01-17"
"3820","211892","Parus","major","","Great Tit","david m","United Kingdom","Ryedale (near  West Lutton), North Yorkshire, England","54.125","-0.5742","call","//www.xeno-canto.org/211892/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/211892","D","08:43","2015-01-07"
"3821","211843","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","& 'warning call', alarm call, call","//www.xeno-canto.org/211843/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211843","D","07:30","2015-01-24"
"3822","211842","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","& 'warning call', alarm call, call","//www.xeno-canto.org/211842/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211842","D","07:30","2015-01-24"
"3823","211840","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","'warning call'&, call","//www.xeno-canto.org/211840/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211840","D","07:30","2015-01-23"
"3824","211839","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call, song","//www.xeno-canto.org/211839/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211839","D","07:30","2015-01-23"
"3825","211835","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154",", call","//www.xeno-canto.org/211835/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211835","D","12:00","2015-01-22"
